Order_ID,Status,Status_Date,Updated_By
US-2015-123519,Pending,2015-12-14 00:00:00,System
US-2015-123519,Confirmed,2015-12-14 03:00:00,OrderManager
US-2015-123519,Processing,2015-12-14 16:00:00,WarehouseStaff
US-2015-123519,Shipped,2015-12-21 00:00:00,ShippingDept
US-2015-123519,Delivered,2015-12-25 00:00:00,DeliveryService
CA-2015-155593,Pending,2015-11-03 00:00:00,System
CA-2015-155593,Confirmed,2015-11-03 02:00:00,OrderManager
CA-2015-155593,Processing,2015-11-03 21:00:00,WarehouseStaff
CA-2015-155593,Shipped,2015-11-08 00:00:00,ShippingDept
CA-2015-155593,Delivered,2015-11-11 00:00:00,DeliveryService
CA-2018-136000,Pending,2018-09-22 00:00:00,System
CA-2018-136000,Confirmed,2018-09-22 02:00:00,OrderManager
CA-2018-136000,Processing,2018-09-22 11:00:00,WarehouseStaff
CA-2018-136000,Shipped,2018-09-25 00:00:00,ShippingDept
CA-2018-136000,Delivered,2018-09-30 00:00:00,DeliveryService
US-2016-160857,Pending,2016-05-08 00:00:00,System
US-2016-160857,Confirmed,2016-05-08 02:00:00,OrderManager
US-2016-160857,Processing,2016-05-08 20:00:00,WarehouseStaff
US-2016-160857,Shipped,2016-05-15 00:00:00,ShippingDept
US-2016-160857,Delivered,2016-05-20 00:00:00,DeliveryService
CA-2018-115805,Pending,2018-07-31 00:00:00,System
CA-2018-115805,Confirmed,2018-07-31 10:00:00,OrderManager
CA-2018-115805,Processing,2018-07-31 16:00:00,WarehouseStaff
CA-2018-115805,Shipped,2018-07-31 00:00:00,ShippingDept
CA-2018-115805,Delivered,2018-08-06 00:00:00,DeliveryService
US-2015-143707,Pending,2015-03-01 00:00:00,System
US-2015-143707,Confirmed,2015-03-01 04:00:00,OrderManager
US-2015-143707,Processing,2015-03-01 10:00:00,WarehouseStaff
US-2015-143707,Shipped,2015-03-05 00:00:00,ShippingDept
US-2015-143707,Delivered,2015-03-12 00:00:00,DeliveryService
CA-2018-116939,Pending,2018-09-25 00:00:00,System
CA-2018-116939,Confirmed,2018-09-25 05:00:00,OrderManager
CA-2018-116939,Processing,2018-09-26 04:00:00,WarehouseStaff
CA-2018-116939,Shipped,2018-09-29 00:00:00,ShippingDept
CA-2018-116939,Delivered,2018-10-01 00:00:00,DeliveryService
CA-2016-124107,Pending,2016-10-09 00:00:00,System
CA-2016-124107,Confirmed,2016-10-09 07:00:00,OrderManager
CA-2016-124107,Processing,2016-10-09 18:00:00,WarehouseStaff
CA-2016-124107,Shipped,2016-10-12 00:00:00,ShippingDept
CA-2016-124107,Delivered,2016-10-19 00:00:00,DeliveryService
CA-2018-126550,Pending,2018-03-29 00:00:00,System
CA-2018-126550,Confirmed,2018-03-29 06:00:00,OrderManager
CA-2018-126550,Processing,2018-03-30 05:00:00,WarehouseStaff
CA-2018-126550,Shipped,2018-04-02 00:00:00,ShippingDept
CA-2018-126550,Delivered,2018-04-06 00:00:00,DeliveryService
CA-2016-138674,Pending,2016-11-14 00:00:00,System
CA-2016-138674,Confirmed,2016-11-14 08:00:00,OrderManager
CA-2016-138674,Processing,2016-11-14 16:00:00,WarehouseStaff
CA-2016-138674,Shipped,2016-11-17 00:00:00,ShippingDept
CA-2016-138674,Delivered,2016-11-24 00:00:00,DeliveryService
CA-2017-165820,Pending,2017-09-26 00:00:00,System
CA-2017-165820,Confirmed,2017-09-26 05:00:00,OrderManager
CA-2017-165820,Processing,2017-09-26 15:00:00,WarehouseStaff
CA-2017-165820,Shipped,2017-09-30 00:00:00,ShippingDept
CA-2017-165820,Delivered,2017-10-02 00:00:00,DeliveryService
CA-2015-103191,Pending,2015-09-22 00:00:00,System
CA-2015-103191,Confirmed,2015-09-22 07:00:00,OrderManager
CA-2015-103191,Processing,2015-09-22 14:00:00,WarehouseStaff
CA-2015-103191,Shipped,2015-09-27 00:00:00,ShippingDept
CA-2015-103191,Delivered,2015-09-30 00:00:00,DeliveryService
CA-2016-103933,Pending,2016-09-25 00:00:00,System
CA-2016-103933,Confirmed,2016-09-25 02:00:00,OrderManager
CA-2016-103933,Processing,2016-09-25 13:00:00,WarehouseStaff
CA-2016-103933,Shipped,2016-09-27 00:00:00,ShippingDept
CA-2016-103933,Delivered,2016-10-03 00:00:00,DeliveryService
CA-2016-110548,Pending,2016-05-04 00:00:00,System
CA-2016-110548,Confirmed,2016-05-04 02:00:00,OrderManager
CA-2016-110548,Processing,2016-05-04 16:00:00,WarehouseStaff
CA-2016-110548,Shipped,2016-05-08 00:00:00,ShippingDept
CA-2016-110548,Delivered,2016-05-10 00:00:00,DeliveryService
CA-2018-117324,Pending,2018-12-08 00:00:00,System
CA-2018-117324,Confirmed,2018-12-08 02:00:00,OrderManager
CA-2018-117324,Processing,2018-12-08 13:00:00,WarehouseStaff
CA-2018-117324,Shipped,2018-12-13 00:00:00,ShippingDept
CA-2018-117324,Delivered,2018-12-20 00:00:00,DeliveryService
CA-2018-143574,Pending,2018-06-29 00:00:00,System
CA-2018-143574,Confirmed,2018-06-29 05:00:00,OrderManager
CA-2018-143574,Processing,2018-06-30 05:00:00,WarehouseStaff
CA-2018-143574,Shipped,2018-07-02 00:00:00,ShippingDept
CA-2018-143574,Delivered,2018-07-09 00:00:00,DeliveryService
CA-2015-111773,Pending,2015-06-29 00:00:00,System
CA-2015-111773,Confirmed,2015-06-29 01:00:00,OrderManager
CA-2015-111773,Processing,2015-06-29 15:00:00,WarehouseStaff
CA-2015-111773,Shipped,2015-07-03 00:00:00,ShippingDept
CA-2015-111773,Delivered,2015-07-05 00:00:00,DeliveryService
CA-2015-148614,Pending,2015-01-20 00:00:00,System
CA-2015-148614,Confirmed,2015-01-20 03:00:00,OrderManager
CA-2015-148614,Processing,2015-01-20 22:00:00,WarehouseStaff
CA-2015-148614,Shipped,2015-01-25 00:00:00,ShippingDept
CA-2015-148614,Delivered,2015-01-29 00:00:00,DeliveryService
CA-2017-156139,Pending,2017-12-31 00:00:00,System
CA-2017-156139,Confirmed,2017-12-31 05:00:00,OrderManager
CA-2017-156139,Processing,2017-12-31 16:00:00,WarehouseStaff
CA-2017-156139,Shipped,2018-01-06 00:00:00,ShippingDept
CA-2017-156139,Delivered,2018-01-10 00:00:00,DeliveryService
US-2018-147886,Pending,2018-03-28 00:00:00,System
US-2018-147886,Confirmed,2018-03-28 08:00:00,OrderManager
US-2018-147886,Processing,2018-03-28 20:00:00,WarehouseStaff
US-2018-147886,Shipped,2018-03-31 00:00:00,ShippingDept
US-2018-147886,Delivered,2018-04-02 00:00:00,DeliveryService
CA-2017-113733,Pending,2017-12-08 00:00:00,System
CA-2017-113733,Confirmed,2017-12-08 03:00:00,OrderManager
CA-2017-113733,Processing,2017-12-08 21:00:00,WarehouseStaff
CA-2017-113733,Shipped,2017-12-12 00:00:00,ShippingDept
CA-2017-113733,Delivered,2017-12-19 00:00:00,DeliveryService
CA-2018-104913,Pending,2018-11-18 00:00:00,System
CA-2018-104913,Confirmed,2018-11-18 05:00:00,OrderManager
CA-2018-104913,Processing,2018-11-18 21:00:00,WarehouseStaff
CA-2018-104913,Shipped,2018-11-22 00:00:00,ShippingDept
CA-2018-104913,Delivered,2018-11-25 00:00:00,DeliveryService
CA-2015-145800,Pending,2015-05-30 00:00:00,System
CA-2015-145800,Confirmed,2015-05-30 03:00:00,OrderManager
CA-2015-145800,Processing,2015-05-31 00:00:00,WarehouseStaff
CA-2015-145800,Shipped,2015-06-05 00:00:00,ShippingDept
CA-2015-145800,Delivered,2015-06-10 00:00:00,DeliveryService
CA-2017-125850,Pending,2017-01-22 00:00:00,System
CA-2017-125850,Confirmed,2017-01-22 03:00:00,OrderManager
CA-2017-125850,Processing,2017-01-22 15:00:00,WarehouseStaff
CA-2017-125850,Shipped,2017-01-28 00:00:00,ShippingDept
CA-2017-125850,Delivered,2017-01-30 00:00:00,DeliveryService
CA-2017-118514,Pending,2017-02-03 00:00:00,System
CA-2017-118514,Confirmed,2017-02-03 01:00:00,OrderManager
CA-2017-118514,Processing,2017-02-03 07:00:00,WarehouseStaff
CA-2017-118514,Shipped,2017-02-10 00:00:00,ShippingDept
CA-2017-118514,Delivered,2017-02-13 00:00:00,DeliveryService
CA-2016-150749,Pending,2016-03-29 00:00:00,System
CA-2016-150749,Confirmed,2016-03-29 10:00:00,OrderManager
CA-2016-150749,Processing,2016-03-30 01:00:00,WarehouseStaff
CA-2016-150749,Shipped,2016-04-03 00:00:00,ShippingDept
CA-2016-150749,Delivered,2016-04-09 00:00:00,DeliveryService
CA-2015-163748,Pending,2015-10-14 00:00:00,System
CA-2015-163748,Confirmed,2015-10-14 07:00:00,OrderManager
CA-2015-163748,Processing,2015-10-15 00:00:00,WarehouseStaff
CA-2015-163748,Shipped,2015-10-18 00:00:00,ShippingDept
CA-2015-163748,Delivered,2015-10-24 00:00:00,DeliveryService
CA-2016-119634,Pending,2016-08-11 00:00:00,System
CA-2016-119634,Confirmed,2016-08-11 09:00:00,OrderManager
CA-2016-119634,Processing,2016-08-11 23:00:00,WarehouseStaff
CA-2016-119634,Shipped,2016-08-16 00:00:00,ShippingDept
CA-2016-119634,Delivered,2016-08-22 00:00:00,DeliveryService
CA-2016-149300,Pending,2016-11-22 00:00:00,System
CA-2016-149300,Confirmed,2016-11-22 07:00:00,OrderManager
CA-2016-149300,Processing,2016-11-22 21:00:00,WarehouseStaff
CA-2016-149300,Shipped,2016-11-23 00:00:00,ShippingDept
CA-2016-149300,Delivered,2016-11-27 00:00:00,DeliveryService
US-2017-111528,Pending,2017-12-30 00:00:00,System
US-2017-111528,Confirmed,2017-12-30 04:00:00,OrderManager
US-2017-111528,Processing,2017-12-30 20:00:00,WarehouseStaff
US-2017-111528,Shipped,2017-12-30 00:00:00,ShippingDept
US-2017-111528,Delivered,2018-01-06 00:00:00,DeliveryService
CA-2018-158169,Pending,2018-08-12 00:00:00,System
CA-2018-158169,Confirmed,2018-08-12 01:00:00,OrderManager
CA-2018-158169,Processing,2018-08-12 14:00:00,WarehouseStaff
CA-2018-158169,Shipped,2018-08-15 00:00:00,ShippingDept
CA-2018-158169,Delivered,2018-08-20 00:00:00,DeliveryService
CA-2016-162047,Pending,2016-11-03 00:00:00,System
CA-2016-162047,Confirmed,2016-11-03 11:00:00,OrderManager
CA-2016-162047,Processing,2016-11-03 17:00:00,WarehouseStaff
CA-2016-162047,Shipped,2016-11-05 00:00:00,ShippingDept
CA-2016-162047,Delivered,2016-11-10 00:00:00,DeliveryService
CA-2016-117772,Pending,2016-09-10 00:00:00,System
CA-2016-117772,Confirmed,2016-09-10 02:00:00,OrderManager
CA-2016-117772,Processing,2016-09-10 08:00:00,WarehouseStaff
CA-2016-117772,Shipped,2016-09-12 00:00:00,ShippingDept
CA-2016-117772,Delivered,2016-09-14 00:00:00,DeliveryService
US-2015-126340,Pending,2015-11-08 00:00:00,System
US-2015-126340,Confirmed,2015-11-08 06:00:00,OrderManager
US-2015-126340,Processing,2015-11-08 14:00:00,WarehouseStaff
US-2015-126340,Shipped,2015-11-14 00:00:00,ShippingDept
US-2015-126340,Delivered,2015-11-21 00:00:00,DeliveryService
CA-2017-149685,Pending,2017-10-08 00:00:00,System
CA-2017-149685,Confirmed,2017-10-08 04:00:00,OrderManager
CA-2017-149685,Processing,2017-10-09 04:00:00,WarehouseStaff
CA-2017-149685,Shipped,2017-10-15 00:00:00,ShippingDept
CA-2017-149685,Delivered,2017-10-21 00:00:00,DeliveryService
CA-2018-126396,Pending,2018-09-08 00:00:00,System
CA-2018-126396,Confirmed,2018-09-08 09:00:00,OrderManager
CA-2018-126396,Processing,2018-09-09 01:00:00,WarehouseStaff
CA-2018-126396,Shipped,2018-09-12 00:00:00,ShippingDept
CA-2018-126396,Delivered,2018-09-19 00:00:00,DeliveryService
CA-2016-154900,Pending,2016-02-25 00:00:00,System
CA-2016-154900,Confirmed,2016-02-25 08:00:00,OrderManager
CA-2016-154900,Processing,2016-02-25 15:00:00,WarehouseStaff
CA-2016-154900,Shipped,2016-03-01 00:00:00,ShippingDept
CA-2016-154900,Delivered,2016-03-08 00:00:00,DeliveryService
CA-2016-103835,Pending,2016-09-24 00:00:00,System
CA-2016-103835,Confirmed,2016-09-24 11:00:00,OrderManager
CA-2016-103835,Processing,2016-09-24 19:00:00,WarehouseStaff
CA-2016-103835,Shipped,2016-09-28 00:00:00,ShippingDept
CA-2016-103835,Delivered,2016-10-01 00:00:00,DeliveryService
CA-2016-158939,Pending,2016-11-26 00:00:00,System
CA-2016-158939,Confirmed,2016-11-26 04:00:00,OrderManager
CA-2016-158939,Processing,2016-11-26 16:00:00,WarehouseStaff
CA-2016-158939,Shipped,2016-12-01 00:00:00,ShippingDept
CA-2016-158939,Delivered,2016-12-04 00:00:00,DeliveryService
CA-2017-117408,Pending,2017-08-31 00:00:00,System
CA-2017-117408,Confirmed,2017-08-31 09:00:00,OrderManager
CA-2017-117408,Processing,2017-09-01 06:00:00,WarehouseStaff
CA-2017-117408,Shipped,2017-09-06 00:00:00,ShippingDept
CA-2017-117408,Delivered,2017-09-09 00:00:00,DeliveryService
CA-2017-142398,Pending,2017-04-12 00:00:00,System
CA-2017-142398,Confirmed,2017-04-12 09:00:00,OrderManager
CA-2017-142398,Processing,2017-04-12 15:00:00,WarehouseStaff
CA-2017-142398,Shipped,2017-04-16 00:00:00,ShippingDept
CA-2017-142398,Delivered,2017-04-20 00:00:00,DeliveryService
CA-2017-105277,Pending,2017-12-04 00:00:00,System
CA-2017-105277,Confirmed,2017-12-04 10:00:00,OrderManager
CA-2017-105277,Processing,2017-12-04 20:00:00,WarehouseStaff
CA-2017-105277,Shipped,2017-12-08 00:00:00,ShippingDept
CA-2017-105277,Delivered,2017-12-12 00:00:00,DeliveryService
CA-2017-112060,Pending,2017-12-04 00:00:00,System
CA-2017-112060,Confirmed,2017-12-04 08:00:00,OrderManager
CA-2017-112060,Processing,2017-12-04 19:00:00,WarehouseStaff
CA-2017-112060,Shipped,2017-12-09 00:00:00,ShippingDept
CA-2017-112060,Delivered,2017-12-11 00:00:00,DeliveryService
CA-2015-105270,Pending,2015-11-11 00:00:00,System
CA-2015-105270,Confirmed,2015-11-11 04:00:00,OrderManager
CA-2015-105270,Processing,2015-11-11 16:00:00,WarehouseStaff
CA-2015-105270,Shipped,2015-11-18 00:00:00,ShippingDept
CA-2015-105270,Delivered,2015-11-22 00:00:00,DeliveryService
US-2016-159513,Pending,2016-04-02 00:00:00,System
US-2016-159513,Confirmed,2016-04-02 07:00:00,OrderManager
US-2016-159513,Processing,2016-04-02 19:00:00,WarehouseStaff
US-2016-159513,Shipped,2016-04-09 00:00:00,ShippingDept
US-2016-159513,Delivered,2016-04-12 00:00:00,DeliveryService
CA-2016-155586,Pending,2016-12-12 00:00:00,System
CA-2016-155586,Confirmed,2016-12-12 10:00:00,OrderManager
CA-2016-155586,Processing,2016-12-13 09:00:00,WarehouseStaff
CA-2016-155586,Shipped,2016-12-16 00:00:00,ShippingDept
CA-2016-155586,Delivered,2016-12-23 00:00:00,DeliveryService
CA-2018-141117,Pending,2018-10-02 00:00:00,System
CA-2018-141117,Confirmed,2018-10-02 10:00:00,OrderManager
CA-2018-141117,Processing,2018-10-03 07:00:00,WarehouseStaff
CA-2018-141117,Shipped,2018-10-08 00:00:00,ShippingDept
CA-2018-141117,Delivered,2018-10-13 00:00:00,DeliveryService
CA-2018-115070,Pending,2018-04-10 00:00:00,System
CA-2018-115070,Confirmed,2018-04-10 06:00:00,OrderManager
CA-2018-115070,Processing,2018-04-10 18:00:00,WarehouseStaff
CA-2018-115070,Shipped,2018-04-14 00:00:00,ShippingDept
CA-2018-115070,Delivered,2018-04-16 00:00:00,DeliveryService
CA-2018-140186,Pending,2018-09-29 00:00:00,System
CA-2018-140186,Confirmed,2018-09-29 02:00:00,OrderManager
CA-2018-140186,Processing,2018-09-29 08:00:00,WarehouseStaff
CA-2018-140186,Shipped,2018-10-02 00:00:00,ShippingDept
CA-2018-140186,Delivered,2018-10-07 00:00:00,DeliveryService
CA-2015-124856,Pending,2015-09-29 00:00:00,System
CA-2015-124856,Confirmed,2015-09-29 06:00:00,OrderManager
CA-2015-124856,Processing,2015-09-30 01:00:00,WarehouseStaff
CA-2015-124856,Shipped,2015-10-03 00:00:00,ShippingDept
CA-2015-124856,Delivered,2015-10-06 00:00:00,DeliveryService
CA-2015-166716,Pending,2015-08-20 00:00:00,System
CA-2015-166716,Confirmed,2015-08-20 10:00:00,OrderManager
CA-2015-166716,Processing,2015-08-21 10:00:00,WarehouseStaff
CA-2015-166716,Shipped,2015-08-25 00:00:00,ShippingDept
CA-2015-166716,Delivered,2015-08-29 00:00:00,DeliveryService
CA-2015-123225,Pending,2015-07-11 00:00:00,System
CA-2015-123225,Confirmed,2015-07-11 05:00:00,OrderManager
CA-2015-123225,Processing,2015-07-11 13:00:00,WarehouseStaff
CA-2015-123225,Shipped,2015-07-14 00:00:00,ShippingDept
CA-2015-123225,Delivered,2015-07-20 00:00:00,DeliveryService
CA-2016-163440,Pending,2016-03-22 00:00:00,System
CA-2016-163440,Confirmed,2016-03-22 02:00:00,OrderManager
CA-2016-163440,Processing,2016-03-22 13:00:00,WarehouseStaff
CA-2016-163440,Shipped,2016-03-24 00:00:00,ShippingDept
CA-2016-163440,Delivered,2016-03-28 00:00:00,DeliveryService
US-2018-106796,Pending,2018-05-12 00:00:00,System
US-2018-106796,Confirmed,2018-05-12 09:00:00,OrderManager
US-2018-106796,Processing,2018-05-13 06:00:00,WarehouseStaff
US-2018-106796,Shipped,2018-05-19 00:00:00,ShippingDept
US-2018-106796,Delivered,2018-05-26 00:00:00,DeliveryService
CA-2018-113873,Pending,2018-11-13 00:00:00,System
CA-2018-113873,Confirmed,2018-11-13 08:00:00,OrderManager
CA-2018-113873,Processing,2018-11-13 20:00:00,WarehouseStaff
CA-2018-113873,Shipped,2018-11-19 00:00:00,ShippingDept
CA-2018-113873,Delivered,2018-11-21 00:00:00,DeliveryService
CA-2017-149783,Pending,2017-09-04 00:00:00,System
CA-2017-149783,Confirmed,2017-09-04 01:00:00,OrderManager
CA-2017-149783,Processing,2017-09-04 20:00:00,WarehouseStaff
CA-2017-149783,Shipped,2017-09-07 00:00:00,ShippingDept
CA-2017-149783,Delivered,2017-09-13 00:00:00,DeliveryService
CA-2017-125017,Pending,2017-02-06 00:00:00,System
CA-2017-125017,Confirmed,2017-02-06 10:00:00,OrderManager
CA-2017-125017,Processing,2017-02-06 19:00:00,WarehouseStaff
CA-2017-125017,Shipped,2017-02-11 00:00:00,ShippingDept
CA-2017-125017,Delivered,2017-02-15 00:00:00,DeliveryService
US-2016-163279,Pending,2016-03-22 00:00:00,System
US-2016-163279,Confirmed,2016-03-22 06:00:00,OrderManager
US-2016-163279,Processing,2016-03-22 12:00:00,WarehouseStaff
US-2016-163279,Shipped,2016-03-26 00:00:00,ShippingDept
US-2016-163279,Delivered,2016-04-01 00:00:00,DeliveryService
CA-2016-150196,Pending,2016-07-02 00:00:00,System
CA-2016-150196,Confirmed,2016-07-02 06:00:00,OrderManager
CA-2016-150196,Processing,2016-07-03 00:00:00,WarehouseStaff
CA-2016-150196,Shipped,2016-07-03 00:00:00,ShippingDept
CA-2016-150196,Delivered,2016-07-07 00:00:00,DeliveryService
US-2016-106495,Pending,2016-06-15 00:00:00,System
US-2016-106495,Confirmed,2016-06-15 08:00:00,OrderManager
US-2016-106495,Processing,2016-06-16 01:00:00,WarehouseStaff
US-2016-106495,Shipped,2016-06-17 00:00:00,ShippingDept
US-2016-106495,Delivered,2016-06-20 00:00:00,DeliveryService
CA-2015-124730,Pending,2015-11-26 00:00:00,System
CA-2015-124730,Confirmed,2015-11-26 02:00:00,OrderManager
CA-2015-124730,Processing,2015-11-26 17:00:00,WarehouseStaff
CA-2015-124730,Shipped,2015-11-26 00:00:00,ShippingDept
CA-2015-124730,Delivered,2015-11-28 00:00:00,DeliveryService
CA-2018-117632,Pending,2018-05-12 00:00:00,System
CA-2018-117632,Confirmed,2018-05-12 10:00:00,OrderManager
CA-2018-117632,Processing,2018-05-12 18:00:00,WarehouseStaff
CA-2018-117632,Shipped,2018-05-18 00:00:00,ShippingDept
CA-2018-117632,Delivered,2018-05-20 00:00:00,DeliveryService
CA-2015-115056,Pending,2015-05-02 00:00:00,System
CA-2015-115056,Confirmed,2015-05-02 08:00:00,OrderManager
CA-2015-115056,Processing,2015-05-03 06:00:00,WarehouseStaff
CA-2015-115056,Shipped,2015-05-02 00:00:00,ShippingDept
CA-2015-115056,Delivered,2015-05-08 00:00:00,DeliveryService
CA-2018-161067,Pending,2018-09-03 00:00:00,System
CA-2018-161067,Confirmed,2018-09-03 07:00:00,OrderManager
CA-2018-161067,Processing,2018-09-03 22:00:00,WarehouseStaff
CA-2018-161067,Shipped,2018-09-06 00:00:00,ShippingDept
CA-2018-161067,Delivered,2018-09-12 00:00:00,DeliveryService
CA-2017-122063,Pending,2017-12-03 00:00:00,System
CA-2017-122063,Confirmed,2017-12-03 04:00:00,OrderManager
CA-2017-122063,Processing,2017-12-03 13:00:00,WarehouseStaff
CA-2017-122063,Shipped,2017-12-07 00:00:00,ShippingDept
CA-2017-122063,Delivered,2017-12-11 00:00:00,DeliveryService
CA-2016-111206,Pending,2016-07-18 00:00:00,System
CA-2016-111206,Confirmed,2016-07-18 08:00:00,OrderManager
CA-2016-111206,Processing,2016-07-18 14:00:00,WarehouseStaff
CA-2016-111206,Shipped,2016-07-22 00:00:00,ShippingDept
CA-2016-111206,Delivered,2016-07-28 00:00:00,DeliveryService
CA-2017-142895,Pending,2017-07-21 00:00:00,System
CA-2017-142895,Confirmed,2017-07-21 09:00:00,OrderManager
CA-2017-142895,Processing,2017-07-22 01:00:00,WarehouseStaff
CA-2017-142895,Shipped,2017-07-26 00:00:00,ShippingDept
CA-2017-142895,Delivered,2017-07-31 00:00:00,DeliveryService
CA-2016-101868,Pending,2016-06-09 00:00:00,System
CA-2016-101868,Confirmed,2016-06-09 06:00:00,OrderManager
CA-2016-101868,Processing,2016-06-09 19:00:00,WarehouseStaff
CA-2016-101868,Shipped,2016-06-16 00:00:00,ShippingDept
CA-2016-101868,Delivered,2016-06-19 00:00:00,DeliveryService
CA-2018-133207,Pending,2018-11-27 00:00:00,System
CA-2018-133207,Confirmed,2018-11-27 09:00:00,OrderManager
CA-2018-133207,Processing,2018-11-28 07:00:00,WarehouseStaff
CA-2018-133207,Shipped,2018-12-03 00:00:00,ShippingDept
CA-2018-133207,Delivered,2018-12-08 00:00:00,DeliveryService
CA-2016-132948,Pending,2016-03-27 00:00:00,System
CA-2016-132948,Confirmed,2016-03-27 01:00:00,OrderManager
CA-2016-132948,Processing,2016-03-27 07:00:00,WarehouseStaff
CA-2016-132948,Shipped,2016-04-03 00:00:00,ShippingDept
CA-2016-132948,Delivered,2016-04-06 00:00:00,DeliveryService
CA-2016-134992,Pending,2016-09-22 00:00:00,System
CA-2016-134992,Confirmed,2016-09-22 04:00:00,OrderManager
CA-2016-134992,Processing,2016-09-22 13:00:00,WarehouseStaff
CA-2016-134992,Shipped,2016-09-26 00:00:00,ShippingDept
CA-2016-134992,Delivered,2016-09-28 00:00:00,DeliveryService
CA-2016-126725,Pending,2016-11-17 00:00:00,System
CA-2016-126725,Confirmed,2016-11-17 01:00:00,OrderManager
CA-2016-126725,Processing,2016-11-18 01:00:00,WarehouseStaff
CA-2016-126725,Shipped,2016-11-21 00:00:00,ShippingDept
CA-2016-126725,Delivered,2016-11-28 00:00:00,DeliveryService
CA-2016-121783,Pending,2016-11-10 00:00:00,System
CA-2016-121783,Confirmed,2016-11-10 04:00:00,OrderManager
CA-2016-121783,Processing,2016-11-10 20:00:00,WarehouseStaff
CA-2016-121783,Shipped,2016-11-14 00:00:00,ShippingDept
CA-2016-121783,Delivered,2016-11-17 00:00:00,DeliveryService
US-2015-138835,Pending,2015-09-10 00:00:00,System
US-2015-138835,Confirmed,2015-09-10 01:00:00,OrderManager
US-2015-138835,Processing,2015-09-10 08:00:00,WarehouseStaff
US-2015-138835,Shipped,2015-09-14 00:00:00,ShippingDept
US-2015-138835,Delivered,2015-09-19 00:00:00,DeliveryService
CA-2016-112214,Pending,2016-08-05 00:00:00,System
CA-2016-112214,Confirmed,2016-08-05 04:00:00,OrderManager
CA-2016-112214,Processing,2016-08-05 22:00:00,WarehouseStaff
CA-2016-112214,Shipped,2016-08-11 00:00:00,ShippingDept
CA-2016-112214,Delivered,2016-08-17 00:00:00,DeliveryService
US-2018-153255,Pending,2018-09-03 00:00:00,System
US-2018-153255,Confirmed,2018-09-03 04:00:00,OrderManager
US-2018-153255,Processing,2018-09-04 02:00:00,WarehouseStaff
US-2018-153255,Shipped,2018-09-07 00:00:00,ShippingDept
US-2018-153255,Delivered,2018-09-13 00:00:00,DeliveryService
CA-2016-108119,Pending,2016-11-01 00:00:00,System
CA-2016-108119,Confirmed,2016-11-01 04:00:00,OrderManager
CA-2016-108119,Processing,2016-11-02 02:00:00,WarehouseStaff
CA-2016-108119,Shipped,2016-11-08 00:00:00,ShippingDept
CA-2016-108119,Delivered,2016-11-15 00:00:00,DeliveryService
CA-2016-157434,Pending,2016-04-29 00:00:00,System
CA-2016-157434,Confirmed,2016-04-29 01:00:00,OrderManager
CA-2016-157434,Processing,2016-04-29 16:00:00,WarehouseStaff
CA-2016-157434,Shipped,2016-05-04 00:00:00,ShippingDept
CA-2016-157434,Delivered,2016-05-09 00:00:00,DeliveryService
CA-2017-101525,Pending,2017-05-01 00:00:00,System
CA-2017-101525,Confirmed,2017-05-01 01:00:00,OrderManager
CA-2017-101525,Processing,2017-05-01 23:00:00,WarehouseStaff
CA-2017-101525,Shipped,2017-05-04 00:00:00,ShippingDept
CA-2017-101525,Delivered,2017-05-07 00:00:00,DeliveryService
US-2015-117968,Pending,2015-08-05 00:00:00,System
US-2015-117968,Confirmed,2015-08-05 08:00:00,OrderManager
US-2015-117968,Processing,2015-08-05 21:00:00,WarehouseStaff
US-2015-117968,Shipped,2015-08-07 00:00:00,ShippingDept
US-2015-117968,Delivered,2015-08-09 00:00:00,DeliveryService
CA-2017-158211,Pending,2017-01-04 00:00:00,System
CA-2017-158211,Confirmed,2017-01-04 09:00:00,OrderManager
CA-2017-158211,Processing,2017-01-04 16:00:00,WarehouseStaff
CA-2017-158211,Shipped,2017-01-08 00:00:00,ShippingDept
CA-2017-158211,Delivered,2017-01-10 00:00:00,DeliveryService
CA-2017-152247,Pending,2017-11-07 00:00:00,System
CA-2017-152247,Confirmed,2017-11-07 05:00:00,OrderManager
CA-2017-152247,Processing,2017-11-07 18:00:00,WarehouseStaff
CA-2017-152247,Shipped,2017-11-12 00:00:00,ShippingDept
CA-2017-152247,Delivered,2017-11-18 00:00:00,DeliveryService
CA-2017-128223,Pending,2017-06-14 00:00:00,System
CA-2017-128223,Confirmed,2017-06-14 06:00:00,OrderManager
CA-2017-128223,Processing,2017-06-15 04:00:00,WarehouseStaff
CA-2017-128223,Shipped,2017-06-14 00:00:00,ShippingDept
CA-2017-128223,Delivered,2017-06-18 00:00:00,DeliveryService
CA-2017-154235,Pending,2017-09-24 00:00:00,System
CA-2017-154235,Confirmed,2017-09-24 10:00:00,OrderManager
CA-2017-154235,Processing,2017-09-25 04:00:00,WarehouseStaff
CA-2017-154235,Shipped,2017-09-28 00:00:00,ShippingDept
CA-2017-154235,Delivered,2017-10-05 00:00:00,DeliveryService
CA-2018-129910,Pending,2018-03-30 00:00:00,System
CA-2018-129910,Confirmed,2018-03-30 11:00:00,OrderManager
CA-2018-129910,Processing,2018-03-30 19:00:00,WarehouseStaff
CA-2018-129910,Shipped,2018-04-03 00:00:00,ShippingDept
CA-2018-129910,Delivered,2018-04-09 00:00:00,DeliveryService
